instanceId_userId,instanceId_objectType,instanceId_objectId,audit_pos,audit_clientType,audit_timestamp,audit_timePassed,audit_experiment,audit_resourceType,metadata_ownerId,metadata_ownerType,metadata_createdAt,metadata_authorId,metadata_applicationId,metadata_numCompanions,metadata_numPhotos,metadata_numPolls,metadata_numSymbols,metadata_numTokens,metadata_numVideos,metadata_platform,metadata_totalVideoLength,metadata_options,relationsMask,userOwnerCounters_USER_FEED_REMOVE,userOwnerCounters_USER_PROFILE_VIEW,userOwnerCounters_VOTE_POLL,userOwnerCounters_USER_SEND_MESSAGE,userOwnerCounters_USER_DELETE_MESSAGE,userOwnerCounters_USER_INTERNAL_LIKE,userOwnerCounters_USER_INTERNAL_UNLIKE,userOwnerCounters_USER_STATUS_COMMENT_CREATE,userOwnerCounters_PHOTO_COMMENT_CREATE,userOwnerCounters_MOVIE_COMMENT_CREATE,userOwnerCounters_USER_PHOTO_ALBUM_COMMENT_CREATE,userOwnerCounters_COMMENT_INTERNAL_LIKE,userOwnerCounters_USER_FORUM_MESSAGE_CREATE,userOwnerCounters_PHOTO_MARK_CREATE,userOwnerCounters_PHOTO_VIEW,userOwnerCounters_PHOTO_PIN_BATCH_CREATE,userOwnerCounters_PHOTO_PIN_UPDATE,userOwnerCounters_USER_PRESENT_SEND,userOwnerCounters_UNKNOWN,userOwnerCounters_CREATE_TOPIC,userOwnerCounters_CREATE_IMAGE,userOwnerCounters_CREATE_MOVIE,userOwnerCounters_CREATE_COMMENT,userOwnerCounters_CREATE_LIKE,userOwnerCounters_TEXT,userOwnerCounters_IMAGE,userOwnerCounters_VIDEO,ownerUserCounters_USER_FEED_REMOVE,ownerUserCounters_USER_PROFILE_VIEW,ownerUserCounters_VOTE_POLL,ownerUserCounters_USER_SEND_MESSAGE,ownerUserCounters_USER_DELETE_MESSAGE,ownerUserCounters_USER_INTERNAL_LIKE,ownerUserCounters_USER_INTERNAL_UNLIKE,ownerUserCounters_USER_STATUS_COMMENT_CREATE,ownerUserCounters_PHOTO_COMMENT_CREATE,ownerUserCounters_MOVIE_COMMENT_CREATE,ownerUserCounters_USER_PHOTO_ALBUM_COMMENT_CREATE,ownerUserCounters_COMMENT_INTERNAL_LIKE,ownerUserCounters_USER_FORUM_MESSAGE_CREATE,ownerUserCounters_PHOTO_MARK_CREATE,ownerUserCounters_PHOTO_VIEW,ownerUserCounters_PHOTO_PIN_BATCH_CREATE,ownerUserCounters_PHOTO_PIN_UPDATE,ownerUserCounters_USER_PRESENT_SEND,ownerUserCounters_UNKNOWN,ownerUserCounters_CREATE_TOPIC,ownerUserCounters_CREATE_IMAGE,ownerUserCounters_CREATE_MOVIE,ownerUserCounters_CREATE_COMMENT,ownerUserCounters_CREATE_LIKE,ownerUserCounters_TEXT,ownerUserCounters_IMAGE,ownerUserCounters_VIDEO,membership_status,membership_statusUpdateDate,membership_joinDate,membership_joinRequestDate,owner_create_date,owner_birth_date,owner_gender,owner_status,owner_ID_country,owner_ID_Location,owner_is_active,owner_is_deleted,owner_is_abused,owner_is_activated,owner_change_datime,owner_is_semiactivated,owner_region,user_create_date,user_birth_date,user_gender,user_status,user_ID_country,user_ID_Location,user_is_active,user_is_deleted,user_is_abused,user_is_activated,user_change_datime,user_is_semiactivated,user_region,feedback,objectId,auditweights_ageMs,auditweights_closed,auditweights_ctr_gender,auditweights_ctr_high,auditweights_ctr_negative,auditweights_dailyRecency,auditweights_feedOwner_RECOMMENDED_GROUP,auditweights_feedStats,auditweights_friendCommentFeeds,auditweights_friendCommenters,auditweights_friendLikes,auditweights_friendLikes_actors,auditweights_hasDetectedText,auditweights_hasText,auditweights_isPymk,auditweights_isRandom,auditweights_likersFeedStats_hyper,auditweights_likersSvd_prelaunch_hyper,auditweights_matrix,auditweights_notOriginalPhoto,auditweights_numDislikes,auditweights_numLikes,auditweights_numShows,auditweights_onlineVideo,auditweights_partAge,auditweights_partCtr,auditweights_partSvd,auditweights_processedVideo,auditweights_relationMasks,auditweights_source_LIVE_TOP,auditweights_source_MOVIE_TOP,auditweights_svd_prelaunch,auditweights_svd_spark,auditweights_userAge,auditweights_userOwner_CREATE_COMMENT,auditweights_userOwner_CREATE_IMAGE,auditweights_userOwner_CREATE_LIKE,auditweights_userOwner_IMAGE,auditweights_userOwner_MOVIE_COMMENT_CREATE,auditweights_userOwner_PHOTO_COMMENT_CREATE,auditweights_userOwner_PHOTO_MARK_CREATE,auditweights_userOwner_PHOTO_VIEW,auditweights_userOwner_TEXT,auditweights_userOwner_UNKNOWN,auditweights_userOwner_USER_DELETE_MESSAGE,auditweights_userOwner_USER_FEED_REMOVE,auditweights_userOwner_USER_FORUM_MESSAGE_CREATE,auditweights_userOwner_USER_INTERNAL_LIKE,auditweights_userOwner_USER_INTERNAL_UNLIKE,auditweights_userOwner_USER_PRESENT_SEND,auditweights_userOwner_USER_PROFILE_VIEW,auditweights_userOwner_USER_SEND_MESSAGE,auditweights_userOwner_USER_STATUS_COMMENT_CREATE,auditweights_userOwner_VIDEO,auditweights_userOwner_VOTE_POLL,auditweights_x_ActorsRelations,auditweights_likersSvd_spark_hyper,auditweights_source_PROMO,liked
46926,Post,10623321,0,WEB,1517474110554,41528736,XPRM-5386_q2x2,7,65393,GROUP_OPEN_OFFICIAL,1517473809000,837734,0,0,0,0,517,68,0,OTHER,0,['HAS_TEXT' 'HAS_URLS' 'IS_PART_OF_TOPIC' 'IS_EXTERNAL_SHARE'],0.0,644.1160278320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949665069580078,3.333101511001587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1445504903187.0,1445504880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171809358453.0,-611.0,1.0,192.0,10399393757.0,417848.0,1.0,0.0,0.0,1.0,1445520575483.0,0.0,170.0,['Disliked'],10623321,300934.0,0.0,0.006006006,0.06321432,0.006006006,0.9819522,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553677,0.0,49.0,0.0,0.0,0.7310586,0.0,0.0,0.0,0.0,0.0,0.96770453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47409,Post,15210615,35,WEB,1517476222436,123479,XPRM-5386_G1,8,15757,GROUP_OPEN_OFFICIAL,1517457009000,692551,0,0,7,0,1599,232,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,316.0101013183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167476773262024,0.0,0.0,0.0,0.0,0.0,4.9837646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1511179296503.0,1511179320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked'],15210615,19212852.0,0.0,0.0010443864,0.018075872,0.0,0.9776348,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10876537,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47409,Post,14636401,61,WEB,1517505925435,19708219,XPRM-5386_G1,8,78109,GROUP_OPEN_OFFICIAL,1517498215000,443777,0,0,2,0,704,67,0,ANDROID,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,29.266456604003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1459861893163.0,1459861920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked'],14636401,7709650.0,0.0,0.0125,0.083358794,0.0,0.980368,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011538462,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08094294,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47409,Post,28701009,50,WEB,1517506282228,176956,XPRM-5386_G1,8,73332,GROUP_OPEN_OFFICIAL,1517493629000,719589,0,0,5,0,1184,173,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,139.78961181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564683675765991,0.0,0.0,0.0,0.0,0.0,0.7093220353126526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1515521226910.0,1515521220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked'],28701009,12653102.0,0.0,0.020689655,0.10273958,0.0034482758,0.979236,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0011538462,0.0,4.0,22.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097643636,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47409,Post,17240427,52,WEB,1517506402589,120483,XPRM-5386_G1,8,46197,GROUP_OPEN_OFFICIAL,1517346039000,898200,0,0,5,0,928,128,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,4.202141761779785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked'],17240427,18411834.0,0.0,0.013627514,0.07835994,0.003569111,0.9778366,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,0.12086581,0.0013348165,0.0,11.0,45.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25296307,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47409,Post,24437418,6,WEB,1517515181694,207816,XPRM-5386_G1,8,7837,GROUP_OPEN_OFFICIAL,1517496350000,829721,0,0,1,0,0,0,0,OTHER,0,['HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,29.598711013793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked'],24437418,9223177.0,0.0,0.009191177,0.07109062,0.0,0.98002803,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,41.0,0.5124335,0.0014754098,0.0,0.0,4.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533029,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0
47409,Post,29475603,9,WEB,1517516339729,227250,XPRM-5386_G1,8,20405,GROUP_OPEN_OFFICIAL,1517490186000,820179,0,0,3,1,0,0,0,OTHER,0,['HAS_PHOTOS' 'HAS_POLLS' 'IS_PART_OF_TOPIC'],0.0,0.7237979769706726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162236176440.0,-1313.0,2.0,192.0,10414533690.0,4599571.0,1.0,0.0,0.0,1.0,1484810199337.0,0.0,23.0,['Disliked' 'Ignored'],29475603,7647781.0,0.0,0.05805349,0.29594117,0.005233893,0.9803818,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018921668,0.0,882.0,9984.0,168417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30169237,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47463,Post,13560628,1,WEB,1517467057156,20072557,XPRM-5386_G0,7,1285,GROUP_OPEN_OFFICIAL,1517462097000,808874,0,0,0,0,406,54,0,WEB,0,['HAS_TEXT' 'HAS_URLS' 'IS_PART_OF_TOPIC' 'IS_EXTERNAL_SHARE'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246717095375061,0.0,0.0,0.0,0.0,0.0,24.946331024169922,0.0,3.17846941947937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1234106874520.0,1234106880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174187822923.0,-2406.0,1.0,192.0,10395431810.0,4462480.0,1.0,0.0,0.0,1.0,1445519915020.0,0.0,24.0,['Clicked'],13560628,4959990.0,0.0,0.02,0.1,0.02,0.9809713,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015254237,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485958,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47652,Post,13953902,7,API,1517502733555,167845337,XPRM-5386_G2,8,39783,GROUP_OPEN_OFFICIAL,1517425217000,658504,0,0,1,0,0,0,0,OTHER,0,['HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181141644013.0,22.0,2.0,192.0,10414533690.0,3385314.0,1.0,0.0,0.0,1.0,1445519730473.0,0.0,1.0,['Liked' 'Ignored'],13953902,72668912.0,0.0,0.025746772,0.15485156,0.0019749356,0.9592589,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,108.0,0.6778666,0.010653267,0.0,136.0,2134.0,68763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7791295,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0
47946,Post,16654233,1,API,1517515065732,4447355,XPRM-5386_q4x0,8,14770,GROUP_OPEN_OFFICIAL,1517512022000,690784,0,0,1,0,28,3,0,ANDROID,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.830215454101562,2.841782808303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1398628837417.0,1398628860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175020431240.0,321.0,1.0,192.0,10414533690.0,1162093.0,1.0,0.0,0.0,1.0,1448552592727.0,0.0,83.0,['Ignored'],16654233,3043250.0,0.0,0.0011723329,0.04445169,0.0032239156,0.981381,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050882682,0.0,11.0,25.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304538,0.0,47.0,0.0,0.0,0.9999999,0.0,0.0,0.0,0.0,0.0,0.9568927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48261,Post,24223242,1,API,1517439789292,37307012,XPRM-5386_q4x2,8,19097,GROUP_OPEN_OFFICIAL,1517243229000,693360,0,0,1,0,162,22,0,WEB,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337479829788208,4.984978675842285,8.797359466552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1509543593207.0,1509543600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182937089327.0,3478.0,1.0,192.0,10414533690.0,3738386.0,1.0,0.0,0.0,1.0,1507041857010.0,0.0,160.0,['Ignored'],24223242,196559456.0,0.0,0.0023167075,0.022268057,0.0028618153,0.8487725,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004122581,0.0,21.0,26.0,7238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37334824,0.0,38.0,0.0,0.0,0.7109495,0.9999498,0.0,0.0,0.0,0.0,0.9963158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49497,Post,15205221,3,WEB,1517479796805,449158,XPRM-5386_q4x3,8,23555,GROUP_OPEN_OFFICIAL,1517449324000,692551,0,0,1,0,8841,1304,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81589126586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1428572849390.0,1428572820000.0,1428560163647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167235728150.0,-3822.0,2.0,192.0,10414533690.0,4000720.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,['Clicked'],15205221,30472394.0,0.0,2.99,1.0,0.5,0.9746008,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,50.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504236,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49779,Post,19001137,2,API,1517472040964,8347987,XPRM-5386_q4x3,8,36587,GROUP_OPEN_OFFICIAL,1517115685000,783422,0,0,1,1,0,0,0,OTHER,0,['HAS_PHOTOS' 'HAS_POLLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163594842983.0,4950.0,2.0,128.0,10414533690.0,12177366.0,1.0,0.0,0.0,1.0,1485548783173.0,0.0,1.0,['Ignored'],19001137,140696704.0,0.0,0.03223429,0.16270426,0.0028401553,0.91463315,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0020856203,0.0,289.0,3313.0,101655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63559973,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0
49974,Post,26482235,22,API,1517505881707,1297439,XPRM-5386_q2x3,8,9601,GROUP_OPEN_OFFICIAL,1517468492000,634549,0,0,3,0,129,19,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168328326623.0,3705.0,2.0,192.0,10414533690.0,2867167.0,1.0,0.0,0.0,1.0,1447892208250.0,0.0,98.0,['Clicked'],26482235,3973100.0,0.0,0.0142661715,0.08017146,0.0017099864,0.9811833,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.72080857,0.0030605614,0.0,35.0,325.0,20368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53833973,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
